,Stock,User,Comment,Comment Time
831,CANTE,abbas Sayin,"tahtasi acikti seans odasinda 18,37 tl den tek kalemde 18,11 e kadar verdi̇.demek i̇ci̇ bos si̇rketmi̇s.",2 saat önce
832,CANTE,MİKAİLL QUARTER,"yarina bohcaniza bol nakit koyun gelin, dusus oldugu gunler diger hisselerden cikamadiklarini bildikleri icin %5 ve hatta % 8 e hazirlanin sayet, birde atesi tutustururlar sa bilinki 19.99 a degmek icin cabalar iki gun yeter",2 saat önce
833,CANTE,Murat Akın,askim hadi bi kap at. ortaklarimiz cogalsin. ytd!,2 saat önce
834,CANTE,tekin tekin,siz burda yazdikca kimsenin umrunda olmazsiniz. x te gundem olusturun yazin etiketleyin,2 saat önce
835,CANTE,İmdat Çiftçi,bist duserse buda duser bize gelince zaten dusmusuz cokta f yeni gelenler heycanlansin,2 saat önce
836,CANTE,Mınık Kurba,...sabredin...,2 saat önce
837,CANTE,İmdat Çiftçi,lavas ekmegin icine somun ekmegi koyup yeriz,2 saat önce
838,CANTE,Börgır Mehmet,sogan ekmek yeriz reisi yedirtmeyiz dedik soganda kalmayacak bu gidisle,2 saat önce
839,CANTE,MİKAİLL QUARTER,"tum halka arzlar bu cantenin 3 liradan 69 liraya cikmasindan sonra bozuk duzene gectiler ve emsal oldu, yani tum halka arzlarin icine etti bu cante. onun icin spk dan bir sey beklemeysin",2 saat önce
840,CANTE,cevat cevat,endex donmesse boku yeriz,2 saat önce
841,CANTE,meriç battal,allahim mubarek gunde bin yerinizden cikarsin,2 saat önce
842,CANTE,ilyas ARSLAN,i̇nanilir gibi degil tekrar basa sardik yine 20 den cakip 16 getirdiler bir yilimiz hic oldu dolar uctu enflasyon uctu ustune herkes burada zararda allahtan korkun bu kacinci 16 22 hareketiniz yeter artik ya,2 saat önce
843,CANTE,Cengiz Tural,canten'in patronlari allah'im tez zamanda basinizi oyle bir musallat versin ki borsa ile ugrasacak kadar zamaniniz bile olmasin insallah,2 saat önce
844,CANTE,Cengiz Tural,9 ay bosu bosuna bekledigime mi yanayim yoksa asagi dustugune mi yanayim paran full oldu diyecek bir sey bulamiyorum yaziklar olsun zehir zikkim olsun,2 saat önce
845,CANTE,Arif Abacı,sattigi 40 milyon hisseyi daha toplayamadi galiba patronlar,2 saat önce
846,CANTE,Cılgın Borsacı,dun bi cilginlik yapip biraz gerel hissesi aldim. baktim bunda iceri giriyorum surekli. bi onbinlik aldim bugun ikinci gunum ve yuzde onbes kardayim. ben bu hissenin taaaaaa ankoyam,2 saat önce
847,CANTE,Mınık Kurba,sabredin dayanin...sabreden benim gibi kazanacak...,2 saat önce
848,CANTE,Cengiz Tural,maliyetim 19 82'ydi dusure dusure 18 86'ya kadar getirdim ne zaman aldiysam dustu ya bu kadar maliyet bir kagit olabilir mi ya yaziklar olsun a********************* senin cantenin sahibi,3 saat önce
849,CANTE,Arif Abacı,bu spk ne is yapar hisse yukselirken tedbir koyar 80 den 17 lere duser ses yok yuhhhh,3 saat önce
850,CANTE,MİKAİLL QUARTER,"makarna oba alamadim diye uzulen varsa gitsin alsin 48 in altinda ,",3 saat önce
851,CANTE,Mustafa Altaş,milletin parasini alip mezarami gireceksin patron kefen paran olsun benim tum buradaki arkdslrmn parasi bu oruc ramazan ayi zehir zikkm olsun hakkmi helal etmiyorum,3 saat önce
852,CANTE,Hakan Hkn,bas basabildigin kadar satmiyorum eninde sonunda cikacaksin,3 saat önce
853,CANTE,Muhammet Yüksel,alan yok 10m hacimle %3 dustu resmen cop olmus...,3 saat önce
854,CANTE,Arif Abacı,17 altina sarkarsa sikinti,3 saat önce
855,CANTE,Leonardo Da Vulcu,"haftalik 16.70-80 civari artik son tepki noktalari,tutmazsa yeni film yazar bu agalar.",3 saat önce
856,CANTE,cevat cevat,demekki borsada hikaye bitti lafi bos degikmil,3 saat önce
857,CANTE,Mustafa Altaş,satan sizden daha beter olsun oglum 15 dusurmessen adam deilsin,3 saat önce
858,CANTE,Mustafa Altaş,sizin gibi alcak insanlar yeryuzunde yok gelmedi,3 saat önce
859,CANTE,Arif Abacı,tam oooo cocuklari na dustuk valla bunlar bizim donumuzu alir,3 saat önce
860,CANTE,Cngzhn Yiğit,endekse gore -2 gunu kapatmazsa olmaz haftada bir gun yesil bakalim hangi gune denk gelecek,3 saat önce
861,CANTE,meriç battal,batta kurtulalim artik ya ne lanetli bbir hissesin ya almadigin beddua yok masallah,3 saat önce
862,CANTE,Bombacı Mülayim,17.35 den isin malina cokduler,3 saat önce
863,CANTE,Murat Akın,bugun yeni yeni ortaklar takildi orumcek agina. hosgeldiniz. en az 8 ay icerdesiniz. ytd,3 saat önce
864,CANTE,Mehmet Öztürk,ekonomi mukemmelli mmmkkk,3 saat önce
865,CANTE,Ali Recber,bugun yarin bu hafta onumuzdeki hafta 1 ay 2 ay diye diye 1 yil oldu su kit bilgimle duygularima yenik dusup cok guvendigim bu lanet sirkete allah topunun belasini versin,3 saat önce
866,CANTE,Murat Akın,16.50 en iyi ihtimal. ! ytd,3 saat önce
867,CANTE,Arif Abacı,bunlar yatirimcisini duduklemeye ant icmis,3 saat önce
868,CANTE,MİKAİLL QUARTER,"arkadaslar uzgunum odas 10 liranin altina geliyor, buna gore cante de 17 nin altina sarkmasi lazim, 16,99 u goren haber versin",3 saat önce
869,CANTE,İmdat Çiftçi,yuksek isidan termik patlamis kesin :)),3 saat önce
870,CANTE,cevat cevat,surekli umut saticilari utansin,3 saat önce
871,CANTE,cevat cevat,endex dusuyor ne bekliyorsunuz ki kaldiki enerjiler hep. dusyor bu da ayak uyduruyor,3 saat önce
872,CANTE,Mınık Kurba,hazirlanin az sonra geliyorum...sabredin..,3 saat önce
873,CANTE,Bombacı Mülayim,yi̇ne kasa kazandi,3 saat önce
874,CANTE,Arif Abacı,allah belanizi versin insallah,3 saat önce
875,CANTE,Captivus Captivus,almayin aldirmayin...,3 saat önce
876,CANTE,Ali Recber,ulkedeki tum oru. s. pucocuklari birlesmis benle dalga geciyor resmen size bu firsati veren kurum baskanlarinin mk,3 saat önce
877,CANTE,Cngzhn Yiğit,17.40 altina sarkmamasi lazim,3 saat önce
878,CANTE,MİKAİLL QUARTER,makarnacilara gomun,3 saat önce
879,CANTE,Hatay Nerse,neden yukseltsin ki hisseyi icerdekilerin parasiyla temiz faizle gelerini ikiye katliyor .meydan onlarin iceriye aldikca kar ...setaninizdan bulun ne diyelim daha...,3 saat önce
880,CANTE,Emre Melez,"17,22 yle kapatip yarinda daha asagi kirar gibi bu sefer cok fena gidecek gibi",3 saat önce
881,CANTE,Bombacı Mülayim,ne guzel is la bankof yukaridan sat asagidan al,3 saat önce
882,CANTE,Hamza Aksan,kafaya koymuslar yatirimcinin donunq kadar alicaklar,3 saat önce
883,CANTE,KeMal Cagatayli,17.25 ler geliyormu yoksa ytd,3 saat önce
884,CANTE,Börgır Mehmet,"15 dakika once girdim 17,51 den pismanim ne yapacagim",3 saat önce
885,CANTE,Mınık Kurba,sabredin kazanin....,3 saat önce
886,CANTE,bk cp,ne direndi ama,3 saat önce
887,CANTE,Börgır Mehmet,girdik bakalim bi 20 bin lot bayrama kadar 2 ye katlasin yeter,3 saat önce
888,CANTE,meriç battal,1 gun hayir gormedik be ne lanet ne adi hissesin,3 saat önce
889,CANTE,MİKAİLL QUARTER,megaaa,3 saat önce
890,CANTE,Börgır Mehmet,girdik bakalim bi 20 bin lot bayrama kadar 2 ye katlasin yeter aminaykoyim,3 saat önce
891,CANTE,Arif Abacı,bunlari doguran dogurmamis bildigin sicmis oooo cocuklari,3 saat önce
892,CANTE,Mehmet Akbulbul,dustukce aliyorum tahtaciyi siikiyorum zevkle,3 saat önce
893,CANTE,Börgır Mehmet,bir arkadas onerdi 100-200 olacak diyor ne yapak girek mi bilemedik,3 saat önce
894,CANTE,Arif Abacı,anaa..... zi,3 saat önce
895,CANTE,Arif Abacı,ortalama dusurdukce asagiya cekiyorlar,3 saat önce
896,CANTE,MİKAİLL QUARTER,8888 serin sulara bi dalip gelelim 2 gunlugune,3 saat önce
897,CANTE,Börgır Mehmet,gelirmi arkadaslar tabani bekleyelimmi. burdan dalalim mi?,3 saat önce
898,CANTE,Arif Abacı,oooo cocuklari endex cikarken tepki yok biraz dussun basi cekiyorsun allah belanizi versin,4 saat önce
899,CANTE,celal aktekin,ben kar gorup iki gunde hemen satanlardan degilim sirkete aidiyet duyarim saygi duyarim sirkete elimden geldigince maddi manevi destegimi veririm sabirliyimdir kararliyimdir sirketin hakettigi degeri goreceginden suphem yok sadece kotu niyetli tahtaci ve onun gibi dusundnler haric ytd,4 saat önce
900,CANTE,Ali Damar,celal nicedir seni gozlerim sende bi yigidin sifati vardir sakin yoktur deme,4 saat önce
901,CANTE,Mınık Kurba,sabreden benim gibi kazanir..,4 saat önce
902,CANTE,Ali Damar,mulayim abi celali goruyomusun,4 saat önce
903,CANTE,celal aktekin,canteden cok guzel ataklar gelicek inanin cok guzel tavsnlar yapicak ytd,4 saat önce
904,CANTE,celal aktekin,merak etmeyin hisse suan her yerde ucuz bedava diye anlatiliyor o yuzden hisse yakindir belki bugun belki bugunden yakin ytd,4 saat önce
905,CANTE,celal aktekin,zengin olmak isteyen bedava hisse hisse isteyen simdi burdan degilse nerden bildigin bedava resmen 60 nere 18 nere bu hisse zengin eder demedi demeyin ytd,4 saat önce
906,CANTE,Ahmet Burak,her dususunde senden daha cok alacam bebisim..en sonunda en cok ben kazanacam..az dusersen az zengin olurum.cok dusersen cok zengin olurum,4 saat önce
907,CANTE,Arif Abacı,nasil bi oyuna geldik arkadas ya adamlar 1 yildir esir etti bizi dahada surecek gibi ooooooo evlatlari,4 saat önce
908,CANTE,Cuf Cuf Hoca,bir ufleyeyim patronu elektrik carpsiz i̇stermisiniz,4 saat önce
909,CANTE,Bombacı Mülayim,kisiler degisiyor ama yorumlar degismiyor. bikan satiyor sanirim,4 saat önce
910,CANTE,Ali Damar,magdur burdami o da gitti herhalde biz kaldik,4 saat önce
911,CANTE,Ali Damar,herkes memleketini yazsin ordularin baslarina komutan ve serdarlar aticam,4 saat önce
912,CANTE,Bombacı Mülayim,casi̇no cante .bugunde kasa kazaniyor .bol sanslar,4 saat önce
913,CANTE,Arif Abacı,kansizlar,4 saat önce
914,CANTE,Bombacı Mülayim,45 k 45 k alan para bitti sanirim kral,4 saat önce
915,CCOLA,Burak Zorlu,lgbt tahtaci bu isi biliyor,1 saat önce
916,CCOLA,Chivas sivas Sivas,kapanis bilanco hakkinda bilgi verecektir,1 saat önce
917,CCOLA,serkan altınbaş,"bilanco tirt gelecek sanirim, icerden bilgi alanlar satiyor herhalde?",1 saat önce
918,CCOLA,mahir topcu,merhabalar boyle giderse 500leri gorecegiz herhalde hergun dusuyor,2 saat önce
919,CCOLA,ServetDüşmanı,ohh be 605 :d tamam artik ekleme yapma time,2 saat önce
920,CCOLA,Burak Zorlu,ben ekleme yaptim maliyeti yukselticegi halde coca-cola sana guvenim sonsuz,3 saat önce
921,CCOLA,Tarık Uyduran,eklememi yapsam acaba.dibinide goremiyomki,3 saat önce
922,CCOLA,Burak Zorlu,tahtaci 609 u gosterde hincini alsin ondan sonra colami kim tutar ralli baslar insallah,3 saat önce
923,CCOLA,Cenk Gürbüz,"8 kurun beklenti anketine gore 743 milyon son ceyrek kari,yillikta 8.400m kar tahmini var beklenti ustu gelecek her takam olumlu yansir",3 saat önce
924,CCOLA,Burak Zorlu,emekli huseyin abi nerdesin cola dustu kayboldun,4 saat önce
925,CCOLA,ServetDüşmanı,gida hisselerinin tamamina bakarsaniz bize ozgu bir dusus olmadigini gorursunuz. hissede bir problem yok. sadece bu satis agirlikli ortamda hizli bir yukselme beklemeyin ve sabirli olun.,4 saat önce
926,CCOLA,toprak arslan,boykottan dolayi bilanco kotu gelebilir.son ceyrekte satislari dusmustu cunku.normalde iyi bilanco gelecek olsaydi oncesinde fiyatlar 700 e giderdi.,4 saat önce
927,CCOLA,SELLL,yurumeye gozu yok bari dussede ekleme yapsak,5 saat önce
928,CCOLA,DAMLA YILDIZ,herkese iyi geceler..,7 saat önce
929,CCOLA,Hayat Kısa,1 aydir yerinde saymasinin nedeni bu bilanco olabilir mi? belki iyi bir bilanco gelirse yukari yonlu bir hareket gerceklesebilir artik?,7 saat önce
930,CCOLA,cdr prg,"mevcut sat sinyali geldiginde her turlu riskli dususu ve dalgalanmalari bekleyebilir ve gorebilirsiniz. yani 650'den alip neden 590'lara dustu demeyin, cunku yukselis trendi formasyonu bozulan her hissenin nereye kadar dusus gosterecegi belli degildir. kisacasi bu dususten ve dalgali oynakliktan cikmasini beklemelisiniz.",8 saat önce
931,CCOLA,Cenk Gürbüz,sinyalci arkadas 2 tane al sinyali olustu benim tespitimde sende durum nedir?,8 saat önce
932,CCOLA,Raif Cihan Tayat,bugun bilanco mu aciklanacak ?,9 saat önce
933,CCOLA,Burak Zorlu,609 tl gorde sen rahat bizde,9 saat önce
934,CCOLA,Muğlalı Yatırımcı,gunaydin herkese bol kazanclar. subat ayi yabancilarin en cok aldigi hisse coca-cola. uzun vadeli dogru hissedeyiz. uzun vade yaniltmayacak bir kagit oldugunu gosteriyor. fakat kisa vade icin birsey soylemek istemiyorum. 616 asagi destek direnc 626 ve 636tl bugun bilanco gunu bakalim gorelim. herkese bol kazanclar. ytd...,9 saat önce
935,CCOLA,Hasan Yangın,israil gazzeye saldirisindan dolayi coca cola ya boykot uyguladiklari icin cok satis olmadigindan bilanco zayif olabilir mi ?,9 saat önce
936,CCOLA,necip balık,bugun tavan olur ytd,10 saat önce
937,CIMSA,Mert Can,murat kardesim cikti adam gi̇bi̇ koc gibi ozrunu diledi ozur dilemek adamliktir insanliktir karakter dir erdemdir ama siz bunlarin yarisi bile yok hadi ve saz ekibi hayirli iftarlar,1 saat önce
938,CIMSA,umur ozturk,borsada bulunma nedenleri milletin cebini bosaltmak bi de vadelisini actilar bunun rahat rahat milleti carpsinlar diye organizsonu cocuk bile goruyor spk uyuyor,1 saat önce
939,CIMSA,Bedir Tufan,i̇nanin yorum yapma ihtiyaci bile duymuyorum,1 saat önce
940,CIMSA,Agâh Ky,cinsa adami carpar he dikkatli olmak lazim :),1 saat önce
941,CIMSA,Nami Dağtaş,cimsa=?,1 saat önce
942,CIMSA,Osman Özkan,dun de birileri 34 altina asla sarkitmazlar diyordu,1 saat önce
943,CIMSA,HADİ ŞAŞMAZ,evet gordugunuz uzere 33.60 kapadi demistim alan alsin alti yok ytd,2 saat önce
944,CIMSA,HADİ ŞAŞMAZ,arkadaslar daha oncede yazdigim uzere bu hisse 33.50 altinda asla kapanis almayacak ytd,2 saat önce
945,CIMSA,Hüseyin Gümüş,bizi batirdin insaallah sende batarsin (yorumumu sildigin icin allah sizi beter eylesin),2 saat önce
946,CIMSA,deniz uğurlu,"simdi bide ben demedim mi ciler gelir ,,",2 saat önce
947,CIMSA,fatih bideci,arkadaslar hisselere kizmayin. artik suc devletin kabile devleti olduk. yeni yuz yilda,2 saat önce
948,CIMSA,Kahraman Koç,hisse maliyet fiyatinin altina dustu,2 saat önce
949,CIMSA,Talat Alkış,param olsa da eklesem 😔,2 saat önce
950,CIMSA,Muzaffer Fidan,lan bir gunde milletin yuzunu guldur be..,2 saat önce
951,CIMSA,HerGünÖlen Adam,sadece cimsa dusmuyor diger cimento hisselerine bakim hepsi ekside. son soyleyecegim alttan toplamayin hisse dussun korkmayin alin diyorum baska bisi demiyorum. yatirim tavsiyesi degildir. herkese hayirli ramazanlar.,3 saat önce
952,CIMSA,HerGünÖlen Adam,buralar bence alim yeridir. secime kadar toplamaya bakin asagilardan elbet yukari salacaktir korkacak birsey yok sorun yok hissenin cok guzel yatirimlari var. ukrayna israil basta olmak uzere cogu yere yeniden isa yapmak icin cimento anlasmalari olacaktir. suan asagidan toplamaya bakin bir sorun goremiyorum elbet cikisi var ytd.,3 saat önce
953,CIMSA,HerGünÖlen Adam,burada bu hisseye sovenler cikmasini bekleyenler var. dostlar hissenin hacimi 180m alici yok satis onde hissenin yapmasi gerek endeksin asagisinda takip etmesi. alici gelmezse dusus devam eder dolasimda lotu cok fazla. kap falan hikaye etmez.,3 saat önce
954,CIMSA,HerGünÖlen Adam,33.48 de kendini buluttan cikardi. asagi yon olarak burdan sonra 32.90 yon,3 saat önce
955,CIMSA,Huseyin Kose,boksa yine ayni nakarat,3 saat önce
956,CIMSA,HerGünÖlen Adam,1 hafta boyunca buluttan cikamadin. bugun kendini buluttan cikardi ama negatif olarak,3 saat önce
957,CIMSA,Kaan Can,"duserken parasutsuz iniyorsun,senin kalitene hic yakismiyor.",3 saat önce
958,CIMSA,murat demirhan,arkadaslar kusura bakmayin ben yanildim.34.2 alti yok dedim.ozur dilerim.bu kadarini beklemiyordum.saygiyla,3 saat önce
959,CIMSA,deniz uğurlu,"hayattan soguttun be, yatirimci dusmani",3 saat önce
960,CIMSA,Berkan Meydan,icinden gectiler borsanin da hisselerin de,3 saat önce
961,CIMSA,EŞREF GÜNEŞ,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏🧿🧿🧿,3 saat önce
962,CIMSA,Serkan Yalcin,zarar 3 bine dusmustu satmadim simdi oldu 16 bin daha beter olayim emii,3 saat önce
963,CIMSA,umur ozturk,nmussz arsiz doymaz yagmacilar abv,3 saat önce
964,CIMSA,Serkan Yalcin,yine noldu aâa ...kkkkkk,3 saat önce
965,CIMSA,deniz uğurlu,"soylenecek laf kalmadi...allah belani versin,battin galiba kac yillik sirketsin utanmaz mi hic sahibi",3 saat önce
966,CIMSA,Tuncay Sedefoglu,aksam besden sonra fena sicacak gibi yarinda 31 leri gorur gibime geliyor hakiki en kaliteli sinden tuvalet kagidi bu ytd,3 saat önce
967,CIMSA,EŞREF GÜNEŞ,kan kalmadi vampir gibi emiyor nereye kadar dayaniriz bakalim sabah ise gelirken o kadar hevesle geliyorum ki bugun guzel seyler olacak dergisi ama husran husran ne yapmaya calisiyor bu namus yok sunu,4 saat önce
968,CIMSA,deniz uğurlu,valla sabanci agalar egleniyor marabalariyla,4 saat önce
969,CIMSA,Muzaffer Fidan,"internette bir aciklama okudum hisse basina 2,96 tl temettu vericegini duyurdu diye.05.04.2024tarihinde verilecekmis",4 saat önce
970,CIMSA,Agâh Ky,su font girdabindan kurtalayim buraya tasicam hepsini en azindsn gece rahat yatiyorum cimsa sagol:))),4 saat önce
971,CIMSA,İktisat İktisat,"kap yok,temettu tarihi ve miktari yok millet ne yapsin cimsayi.cikarmak icin bir amaclari yok.genel mudur ve sabanci ailesi ne yaparsiniz siz",4 saat önce
972,CIMSA,deniz uğurlu,"umurlarinda mi dunya ,ne bir geri alim,ne bir hissenin degerini koruma,",4 saat önce
973,CIMSA,umur ozturk,"yillarca halkin icinden zengin diye kakaladilar bu aileyi ,bunlar kadar talancisi ,yagmacisi yok ulkede",4 saat önce
974,CIMSA,Zafer Başçı,bekleyin mubarekler sabirla,4 saat önce
975,CIMSA,şeref erkan,"secimden sonra banami sordunuz borsaya girerken,borsa bi oyun alani degildir derler birileri yine.",5 saat önce
976,CIMSA,Bulent Gungor,anlik ne kadar acaba,5 saat önce
977,CIMSA,EŞREF GÜNEŞ,olen tahtaci su agir mubarek gunde sen bizim isimizi nasil yakiyorsun seninde allah 7 katini versin doymadiniz daha 7 oldu o rasbunun cocugu,5 saat önce
978,CIMSA,İktisat İktisat,soygunun basinda sizce kim var?,5 saat önce
979,CIMSA,Yusufcan Kaya,"bugun kapanisa dogru tavan yapmasi beklenen kgyo hissesinin hedef fiyati 75 tl. ayrica, sirketin bedelsiz sermaye artirimi icin onay aldigi da unutulmamali. u",5 saat önce
980,CIMSA,Serkan Yalcin,bide soyle dusunun o kadar hisse icinde surekli duseni bulmusuz,5 saat önce
981,CIMSA,murat demirhan,yorumlarim siliniyor bilginize..,6 saat önce
982,CIMSA,HerGünÖlen Adam,moganda bozabilir 30m lot satildi tavandaki. lotu olan varsa satabilri ytd,6 saat önce
983,CIMSA,Berkan Meydan,bu kadar da gaddar davranilmaz hissedarlarina .sahip cikar biraz .hakikaten hisse yerlerde surunuyor,6 saat önce
984,CIMSA,YÜCEL SARAÇOĞLU,herkese iyi geceler..,7 saat önce
985,CIMSA,umur ozturk,"diger kagitlar arada tepki filan veriyor bisey oluyor cikiyor dusuyor, bu hergun saliniyor tam biz sygun kagidi",7 saat önce
986,CIMSA,boru cu,bu hisse bolundu mu,7 saat önce
987,CIMSA,HerGünÖlen Adam,i̇yici bokunu cikardilar ya,7 saat önce
988,CIMSA,Yasin Duman,10 tl den alirim ytd,7 saat önce
989,CIMSA,hulusi Baba,secim arifesine girdik artik oyle yukselisler cok zor,8 saat önce
990,CIMSA,hulusi Baba,34 altina inmicek diyen hadi indirdiler milleti kandirma,8 saat önce
991,CIMSA,murat demirhan,bi atak bekliyorum ama sessiz ortalik,8 saat önce
992,CIMSA,Mert Can,slm arkadaslar,8 saat önce
993,CIMSA,Agâh Ky,fnette tabana yakalandim kacamiyorum kacinca buraya tasicam hepsini en azindan yukselmese de hic 8 aydir rahat uyuyorum :),8 saat önce
994,CIMSA,ON MİLYONCUK,rahat olun yukselecek,8 saat önce
995,CIMSA,Tuncay Sedefoglu,tuvalet kagidi,8 saat önce
996,CIMSA,deniz uğurlu,"cok guzel dusuyor namussuz,ahlaksiz,cok guzelde ciksa ya",9 saat önce
997,CIMSA,umur ozturk,"0216 651 53 00 arayin ortaklar ben fabrikayi sel mi basti diye sordum ,sizde sorun bseyler rahatsiz olsun arsizlar",9 saat önce
998,CIMSA,deniz uğurlu,"dunden beri 500-500 aliyorum,34,70 den 34,60 dan-34,40 dan, bugunde 34,30-34,14 den, elbet birgun bu boyle kalmayacak",9 saat önce
999,CIMSA,İlker yrc,coinde x13 yaptim parayi bu rezil hissede halen ayni kisiler var yazik ettiniz paraniza dedim gecin coine diye,9 saat önce
1000,CIMSA,Nevra Gümüş,elimizdekileri almaya calisiyor vermeyin arkadaslar zaten bu saatten sonra bi kaybimiz yok,9 saat önce
1001,CIMSA,Serkan Yalcin,levent yuksel in bi sarkisi vardi bidaha bidaha bidaha bidaha tovbe tovbeeeeeee,9 saat önce
1002,CIMSA,Agâh Ky,"hep ayni yerlerde dolasiyor, guven veriyorsun cimsa :d",9 saat önce
1003,CIMSA,umur ozturk,rezil ailenin rezil sirketi bigunde sasirt,9 saat önce
1004,CIMSA,BenYoruldumHayat GelmeÜstume,bugunde kirmizi kapar pust ytd,9 saat önce
1005,CIMSA,komik vidolar ailesi,34.20,9 saat önce
1006,CIMSA,TÜPRAŞ Time,gunaydin kiymetli cimsa ailesi 🧿🧿,9 saat önce
1007,CIMSA,Serkan Yalcin,hazirmiyiz .....,9 saat önce
